Date,Baringo_PCR_pos,Baringo_PCR_neg,Bomet_PCR_pos,Bomet_PCR_neg,Bungoma_PCR_pos,Bungoma_PCR_neg,Busia_PCR_pos,Busia_PCR_neg,Elgeyo-Marakwet_PCR_pos,Elgeyo-Marakwet_PCR_neg,Embu_PCR_pos,Embu_PCR_neg,Garissa_PCR_pos,Garissa_PCR_neg,Homa Bay_PCR_pos,Homa Bay_PCR_neg,Isiolo_PCR_pos,Isiolo_PCR_neg,Kajiado_PCR_pos,Kajiado_PCR_neg,Kakamega_PCR_pos,Kakamega_PCR_neg,Kericho_PCR_pos,Kericho_PCR_neg,Kiambu_PCR_pos,Kiambu_PCR_neg,Kilifi_PCR_pos,Kilifi_PCR_neg,Kirinyaga_PCR_pos,Kirinyaga_PCR_neg,Kisii_PCR_pos,Kisii_PCR_neg,Kisumu_PCR_pos,Kisumu_PCR_neg,Kitui_PCR_pos,Kitui_PCR_neg,Kwale_PCR_pos,Kwale_PCR_neg,Laikipia_PCR_pos,Laikipia_PCR_neg,Lamu_PCR_pos,Lamu_PCR_neg,Machakos_PCR_pos,Machakos_PCR_neg,Makueni_PCR_pos,Makueni_PCR_neg,Mandera_PCR_pos,Mandera_PCR_neg,Marsabit_PCR_pos,Marsabit_PCR_neg,Meru_PCR_pos,Meru_PCR_neg,Migori_PCR_pos,Migori_PCR_neg,Mombasa_PCR_pos,Mombasa_PCR_neg,Murang'a_PCR_pos,Murang'a_PCR_neg,Nairobi_PCR_pos,Nairobi_PCR_neg,Nakuru_PCR_pos,Nakuru_PCR_neg,Nandi_PCR_pos,Nandi_PCR_neg,Narok_PCR_pos,Narok_PCR_neg,Nyamira_PCR_pos,Nyamira_PCR_neg,Nyandarua_PCR_pos,Nyandarua_PCR_neg,Nyeri_PCR_pos,Nyeri_PCR_neg,Samburu_PCR_pos,Samburu_PCR_neg,Siaya_PCR_pos,Siaya_PCR_neg,Taita Taveta_PCR_pos,Taita Taveta_PCR_neg,Tana River_PCR_pos,Tana River_PCR_neg,Tharaka-Nithi_PCR_pos,Tharaka-Nithi_PCR_neg,Trans Nzoia_PCR_pos,Trans Nzoia_PCR_neg,Turkana_PCR_pos,Turkana_PCR_neg,Uasin Gishu_PCR_pos,Uasin Gishu_PCR_neg,Vihiga_PCR_pos,Vihiga_PCR_neg,Wajir_PCR_pos,Wajir_PCR_neg,West Pokot_PCR_pos,West Pokot_PCR_neg
2020-12-06,0,4,0,8,4,23,11,100,2,5,3,17,6,91,3,8,3,7,6,82,31,83,10,49,29,227,26,124,13,63,17,46,33,176,2,47,3,58,13,46,0,0,9,120,15,109,0,1,0,1,49,549,0,1,115,970,53,377,182,1788,46,519,9,47,6,37,0,2,12,67,5,68,2,16,2,22,15,111,2,7,1,2,2,5,14,90,2,77,7,18,0,0,1,1
2020-12-07,0,2,0,0,31,82,61,239,0,1,4,27,18,127,0,4,0,1,3,54,17,61,2,7,41,149,2,23,8,28,1,12,7,114,0,3,0,11,3,15,0,0,6,52,5,55,0,0,0,0,25,363,5,43,29,434,32,115,134,1348,8,68,0,1,4,23,0,0,0,4,10,36,0,0,2,3,0,1,0,0,0,0,0,4,0,0,2,45,6,24,0,1,0,1
2020-12-08,0,7,0,2,3,8,15,97,1,5,1,3,0,3,0,1,1,1,6,58,3,9,0,4,9,35,11,45,0,0,0,3,1,14,1,1,1,18,7,52,0,0,4,19,0,1,1,9,0,0,16,145,0,1,31,362,5,42,84,610,1,32,0,8,1,60,0,1,0,1,0,2,0,0,1,6,0,2,0,0,1,2,0,8,14,64,13,76,0,0,0,1,7,31
2020-12-09,0,0,1,7,23,52,30,179,0,2,1,3,0,0,0,3,2,3,20,126,3,22,12,55,32,176,118,295,12,68,10,45,7,142,5,22,1,22,3,18,0,0,18,121,7,35,0,2,0,0,25,284,0,1,17,247,29,282,137,1023,2,36,2,71,0,0,0,2,1,5,14,24,0,0,3,56,2,6,13,20,1,3,5,181,11,85,17,107,0,4,1,2,0,2
2020-12-10,0,4,0,3,81,177,33,150,1,3,12,79,4,89,2,35,0,2,14,110,14,48,28,99,20,158,13,45,7,22,0,2,24,254,0,1,22,134,2,21,11,50,15,136,2,24,0,0,9,136,9,176,0,8,103,1144,23,237,155,1380,5,113,0,1,0,0,0,0,2,15,6,12,0,0,2,60,1,2,3,25,1,4,1,3,9,96,9,100,1,5,0,2,0,0
2020-12-11,1,5,8,26,15,73,62,203,0,2,1,23,1,4,0,29,5,20,14,116,19,51,15,47,61,237,14,55,8,16,4,24,3,135,6,72,4,30,21,90,10,28,11,199,13,81,0,2,0,0,60,613,0,1,97,912,86,473,139,1613,10,87,6,20,0,5,0,4,0,4,2,8,0,17,1,30,46,171,0,1,14,47,0,4,12,139,4,77,0,4,0,1,1,5
2020-12-12,0,4,0,0,41,124,33,204,0,0,2,6,3,40,4,25,0,3,13,84,28,121,2,27,34,203,69,195,13,26,5,30,6,110,1,5,2,22,3,44,6,14,10,88,4,35,0,4,0,9,26,410,38,174,46,728,26,254,194,2188,117,898,0,3,0,92,16,59,2,23,19,50,3,28,1,36,5,27,0,1,0,1,0,3,3,10,7,45,1,15,0,0,0,1
2020-12-13,1,6,0,7,23,49,42,163,0,3,0,4,2,22,0,6,1,2,18,55,4,23,5,32,24,91,171,791,0,5,8,159,6,223,0,4,1,26,1,13,0,0,11,164,2,17,0,1,3,51,13,516,0,4,44,630,43,636,99,1052,30,250,4,87,0,11,7,30,0,4,3,62,0,1,3,52,2,4,3,17,1,22,1,57,25,176,6,123,3,9,1,2,2,9
2020-12-14,0,4,0,0,0,12,17,64,0,1,12,54,7,34,0,0,0,0,9,40,3,32,0,6,28,133,4,43,15,36,0,7,1,28,2,3,3,12,0,12,0,0,7,93,5,31,2,29,2,38,13,293,0,2,12,391,39,191,155,1523,3,112,0,1,24,90,0,3,0,7,0,6,44,55,0,5,2,4,0,0,0,0,0,3,0,3,3,50,0,23,0,2,0,0
2020-12-15,0,1,0,0,1,3,0,2,1,5,1,4,0,1,8,34,1,2,3,19,2,10,0,1,17,45,0,9,1,4,1,10,3,20,0,1,0,2,3,32,0,0,3,81,1,9,0,0,0,0,3,28,2,6,3,82,13,68,92,860,5,35,0,13,1,4,1,2,1,6,0,4,0,1,0,4,0,1,0,0,1,1,3,42,0,3,7,41,2,10,0,0,0,0
2020-12-16,0,1,0,1,0,2,1,12,0,0,1,1,0,3,0,0,0,0,8,39,2,6,1,2,11,101,139,607,1,4,0,0,9,81,0,1,9,31,0,9,0,0,3,58,26,56,0,0,2,5,4,367,0,0,101,448,29,339,92,1223,21,384,0,0,0,0,0,2,0,2,4,27,0,1,4,15,1,3,0,0,0,1,0,0,10,109,1,2,0,2,0,1,0,0
2020-12-17,0,0,0,18,0,6,0,1,0,0,0,4,0,46,1,10,0,0,9,79,13,23,0,42,10,52,24,196,0,2,5,43,5,98,0,1,26,76,0,31,1,1,7,22,2,2,1,3,0,1,7,36,18,149,70,813,42,398,114,1201,6,172,6,27,1,8,21,55,0,0,5,58,0,1,8,69,33,100,0,0,0,13,0,6,4,166,0,4,1,1,0,0,0,0
2020-12-18,2,11,3,18,2,16,3,23,0,2,12,41,4,33,8,14,0,1,3,55,6,24,5,49,15,120,28,166,3,69,1,12,3,73,2,23,4,28,9,66,42,85,9,153,2,20,0,2,2,15,21,282,0,2,63,884,39,471,188,2049,8,144,0,2,3,43,0,0,0,10,14,53,0,1,13,49,28,71,1,2,0,2,0,3,13,57,0,28,1,4,0,2,0,1
2020-12-19,0,3,0,0,11,43,0,3,0,4,16,61,1,105,6,22,0,0,6,52,1,2,0,0,13,67,28,176,0,4,5,40,5,131,1,1,2,19,1,5,13,36,4,20,5,13,0,0,0,0,7,662,0,3,76,754,26,348,120,1403,6,43,1,2,0,2,3,30,0,0,9,53,0,0,5,40,1,9,3,28,0,0,2,29,0,1,2,12,0,2,1,2,1,1
2020-12-20,6,110,0,0,2,8,0,33,0,0,20,53,8,84,2,43,10,41,1,41,16,90,1,13,12,92,17,140,1,4,1,7,3,158,17,53,2,13,9,85,0,0,5,66,2,8,0,0,0,2,65,720,18,105,72,792,33,492,81,932,9,111,4,54,0,4,0,2,0,6,1,26,0,0,2,17,1,3,0,0,0,1,1,12,3,40,13,380,0,4,0,1,0,0
2020-12-21,0,0,0,2,7,27,22,51,0,0,2,10,4,116,0,3,0,1,1,29,13,30,0,3,13,98,0,23,23,43,2,14,0,10,0,4,0,16,1,36,0,1,6,46,0,7,0,1,0,0,29,296,0,2,19,561,33,227,132,1332,0,265,8,88,0,1,0,3,5,37,36,114,0,1,0,2,0,2,0,0,1,13,3,27,20,193,7,136,0,2,0,1,0,0
2020-12-22,0,0,0,0,2,15,5,78,0,1,1,4,0,1,0,0,1,2,2,36,0,26,1,5,7,48,1,23,0,2,1,4,3,13,0,4,0,11,0,23,0,0,9,155,1,6,0,1,0,0,3,121,0,0,6,61,11,62,60,959,2,37,0,5,0,1,0,2,1,4,4,21,0,0,0,5,2,7,0,1,0,0,0,3,0,0,1,27,1,3,0,1,0,0
2020-12-23,0,1,0,0,3,22,14,90,0,0,3,39,0,96,3,13,0,0,5,29,0,3,1,7,7,76,24,180,0,1,3,18,3,135,0,2,0,9,0,3,0,0,9,69,2,42,0,1,12,36,12,354,3,95,1,116,4,63,60,927,3,86,0,5,0,0,0,1,0,7,0,7,0,0,3,41,0,0,0,0,0,4,0,7,10,148,1,20,2,6,0,0,0,0
2020-12-24,0,0,0,1,8,51,14,86,0,0,3,23,0,18,1,7,0,2,9,64,3,40,1,7,47,212,20,100,2,8,1,7,12,274,16,78,20,101,0,6,7,60,8,153,1,16,0,16,0,2,14,711,0,3,96,806,19,203,129,1832,10,95,8,28,0,7,1,56,1,8,1,3,0,0,1,57,7,43,0,0,0,1,0,4,0,1,0,22,0,5,0,1,0,0
2020-12-25,1,2,0,2,0,6,12,58,0,2,0,1,1,13,1,2,1,1,3,31,7,76,0,3,9,65,3,29,0,4,3,17,8,124,15,78,0,20,1,11,0,0,2,41,2,67,0,0,0,0,20,376,7,214,55,442,15,144,98,1133,6,54,0,2,0,2,1,2,0,6,0,3,0,0,2,43,2,4,0,1,2,3,1,1,2,11,0,19,3,4,0,1,0,1
2020-12-26,0,1,0,0,1,14,0,7,0,1,10,23,3,32,0,0,1,3,6,38,0,5,0,11,17,84,13,246,1,5,2,11,6,40,1,3,2,16,0,13,0,0,2,47,0,6,0,1,0,0,8,428,0,0,32,284,19,183,84,1036,11,64,1,5,0,3,0,0,0,8,5,7,0,1,2,10,0,3,0,0,1,33,1,6,11,55,3,48,0,0,0,1,0,1
2020-12-27,0,1,0,0,3,6,5,26,0,2,0,2,0,0,0,3,0,0,1,12,0,5,0,1,6,47,3,30,0,1,0,9,3,28,0,3,3,37,1,3,0,0,2,58,0,4,0,2,2,19,8,43,1,2,13,128,10,48,54,658,2,47,0,1,0,17,0,3,1,3,4,21,0,2,0,1,1,8,0,0,0,0,0,2,0,2,2,16,0,1,0,0,0,2
2020-12-28,0,1,0,0,0,2,3,31,0,1,0,1,0,1,0,0,0,0,1,9,0,1,1,3,3,30,2,61,0,2,0,3,0,70,1,3,0,5,0,1,5,23,1,22,0,2,0,0,0,1,2,15,0,0,5,93,4,55,37,516,0,17,0,0,0,0,0,8,0,1,0,1,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,7,2,20,0,0,1,4,0,1,0,0,0,4,3,21,0,6,0,6,0,41,5,71,0,3,0,5,0,2,1,2,0,22,0,2,0,0,1,59,0,11,0,1,0,20,0,74,0,0,8,165,2,59,33,623,1,19,0,3,0,3,0,0,0,4,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,23,0,2,0,1,0,0
2020-12-30,0,1,0,2,0,6,5,42,0,3,0,1,2,25,0,5,0,0,2,46,0,3,0,1,6,48,3,38,3,15,3,23,2,55,0,2,6,65,0,3,0,0,6,84,15,112,0,1,0,1,7,371,0,2,37,287,16,97,37,622,5,148,0,1,0,6,0,2,1,4,0,1,0,0,0,7,0,22,0,0,0,0,0,5,2,33,0,17,1,2,0,0,0,0
2020-12-31,0,0,0,0,9,124,1,23,0,0,0,1,0,3,0,1,0,0,3,22,17,52,0,1,0,22,7,47,0,1,0,7,4,83,0,2,2,32,0,2,2,5,3,38,0,4,0,0,0,0,1,59,0,1,39,390,2,25,57,949,2,184,0,3,0,1,0,8,0,1,1,2,0,0,1,48,0,6,0,0,0,1,0,1,1,9,1,43,0,0,0,0,0,0
2021-01-01,1,7,0,4,24,86,18,116,0,12,0,46,1,5,19,53,2,5,8,69,9,68,0,9,12,106,5,45,0,2,1,5,3,113,0,7,3,33,0,13,0,0,2,94,7,53,2,8,0,8,5,109,0,3,19,384,4,74,76,1065,10,658,4,31,0,4,0,1,1,7,0,7,0,1,2,39,3,12,1,2,0,5,3,23,13,150,5,175,2,22,0,1,0,1
2021-01-02,0,2,0,2,0,26,16,175,0,0,1,3,0,20,0,4,0,0,4,47,0,21,0,8,10,99,1,56,0,8,0,3,1,104,2,7,2,23,0,6,0,0,4,112,1,22,0,2,0,3,11,316,0,2,29,408,20,200,43,841,2,125,2,27,0,23,0,13,0,13,3,152,0,13,0,18,0,2,0,0,0,1,3,43,2,42,2,135,0,5,0,1,0,1
2021-01-03,0,4,0,2,0,9,2,33,0,0,2,2,0,0,0,2,0,0,4,50,0,20,0,6,8,98,2,76,0,2,10,106,0,6,0,0,1,24,10,38,0,4,4,108,0,6,0,2,0,4,6,26,0,2,7,48,3,45,39,1075,2,38,0,8,0,0,0,2,2,2,0,8,0,0,2,8,4,18,0,2,0,0,0,12,0,3,2,13,0,4,0,0,0,2
2021-01-04,0,0,2,2,4,30,20,144,0,0,0,2,0,0,0,2,6,16,2,62,0,30,0,20,2,117,1,64,2,18,2,22,2,56,0,8,1,145,2,18,16,18,7,157,8,48,0,0,6,38,9,279,0,6,16,229,15,123,109,1573,6,563,2,10,2,34,0,0,0,8,0,44,0,0,0,8,4,14,0,0,0,0,0,8,0,0,6,96,2,4,0,2,0,2
2021-01-05,4,14,0,4,0,28,0,40,0,12,0,10,0,4,0,4,0,4,6,158,0,22,4,26,6,176,2,111,0,4,0,12,0,40,0,6,1,170,0,12,0,0,3,99,2,44,0,0,0,0,4,64,2,4,5,261,2,184,115,3037,0,96,0,22,0,0,0,4,0,8,0,14,0,0,0,10,0,10,0,2,0,0,0,20,0,6,2,186,0,2,0,2,0,2
2021-01-06,0,4,0,2,0,2,0,2,6,16,0,2,0,86,0,6,0,0,4,108,0,10,0,2,10,229,10,42,0,6,0,12,12,384,0,2,9,66,0,4,0,2,12,53,0,8,0,0,0,0,6,517,0,4,71,540,23,349,217,3548,8,450,2,38,0,0,0,4,2,4,0,22,0,0,2,68,12,174,2,2,0,0,0,4,11,129,11,109,0,4,0,2,0,6
2021-01-07,0,4,0,0,46,183,22,251,0,0,8,112,0,4,8,102,0,2,8,111,0,26,2,10,12,206,36,783,0,10,6,394,16,230,0,8,3,145,0,6,2,32,28,191,0,28,0,2,0,0,93,506,2,10,33,658,31,365,164,2992,20,1161,0,2,0,16,0,14,0,4,0,6,0,0,2,108,0,2,0,0,0,4,0,6,0,2,0,14,0,2,0,0,0,6
2021-01-08,0,4,0,0,0,30,6,90,0,4,28,180,0,14,0,22,2,16,52,271,2,26,0,8,21,208,32,132,14,20,0,16,2,228,7,15,4,188,6,20,0,0,10,117,90,112,0,0,2,10,98,606,18,126,32,626,21,260,157,3086,12,621,0,14,2,47,0,4,18,28,40,98,18,24,6,206,2,18,0,0,0,6,4,18,15,216,3,176,0,0,0,0,0,0
2021-01-09,0,4,0,0,2,26,0,61,0,8,0,46,2,153,0,2,44,148,8,191,0,18,4,24,5,265,8,80,0,8,12,71,26,310,19,92,5,118,4,66,20,152,13,172,0,46,2,2,0,8,71,637,0,14,37,498,12,203,162,5102,16,1001,4,36,0,7,0,4,2,30,0,47,0,2,0,66,2,26,0,0,0,38,2,22,0,3,4,113,2,86,0,0,0,0
2021-01-10,0,10,0,56,3,46,37,236,0,8,0,6,2,112,0,8,0,2,8,210,0,192,2,30,41,387,18,169,0,8,2,48,24,298,20,101,1,126,2,18,0,6,2,224,2,42,0,2,0,4,32,528,2,22,9,399,31,805,136,4082,5,905,0,50,0,0,2,48,0,16,0,24,0,0,2,64,88,232,0,0,0,0,2,38,4,68,16,324,2,68,0,0,0,4
2021-01-11,0,50,0,10,0,19,38,163,0,2,0,2,0,2,6,44,2,4,0,35,2,142,0,76,1,147,10,118,0,0,0,6,4,50,0,8,6,153,0,18,0,8,2,110,4,38,0,0,0,0,2,637,0,4,16,505,1,61,60,2177,4,687,0,20,0,2,0,2,0,4,2,14,0,0,0,4,10,28,0,2,0,4,2,58,4,60,10,154,0,14,0,2,0,0
2021-01-12,0,2,0,4,0,20,8,10,0,0,0,4,0,4,0,2,0,2,0,40,6,48,0,4,9,119,6,82,0,4,0,10,0,6,0,0,0,61,4,20,0,18,2,54,8,78,0,0,0,0,0,115,0,0,2,217,6,87,59,1993,2,113,0,6,0,0,0,2,0,2,2,28,0,2,0,12,0,6,0,0,0,0,0,46,0,3,2,67,0,0,0,0,0,0
2021-01-13,0,12,0,4,4,64,0,12,0,6,0,8,2,2,0,20,0,0,6,94,0,32,2,8,13,283,0,74,2,64,4,108,4,378,2,12,4,142,2,92,0,12,11,170,0,24,0,2,0,2,10,370,0,4,46,716,6,354,90,4109,8,650,2,10,0,30,0,10,0,8,6,36,0,0,2,88,0,2,0,0,0,0,0,10,10,237,16,159,0,2,0,4,0,0
2021-01-14,0,12,0,0,0,34,8,300,0,4,18,106,2,206,0,14,2,8,4,148,0,50,0,12,4,348,6,192,0,18,0,206,0,152,5,23,5,284,0,10,0,0,9,381,12,236,0,6,0,4,7,385,6,26,23,816,14,472,111,5337,8,651,2,34,12,56,4,54,0,28,12,162,0,2,2,154,0,26,0,0,0,0,0,16,1,100,1,234,2,24,0,8,0,0
2021-01-15,0,4,2,38,4,40,4,128,2,10,0,6,0,14,0,38,2,20,4,125,0,116,48,410,4,344,6,238,0,10,2,56,10,192,0,22,2,275,0,18,2,6,2,362,18,178,0,6,0,0,5,331,6,192,20,459,11,330,134,4265,6,422,0,20,0,0,8,46,2,26,0,35,0,0,0,72,10,236,0,0,0,2,2,18,3,85,11,241,0,2,0,4,0,6
2021-01-16,0,2,0,4,4,165,8,163,0,4,2,114,2,154,0,6,0,4,18,148,2,66,0,22,20,305,8,179,0,4,0,14,4,236,4,24,1,210,4,64,0,14,8,267,2,58,0,0,0,2,5,259,0,0,15,777,30,1108,161,4166,6,431,0,22,0,12,6,18,0,10,0,31,0,0,0,90,4,40,0,2,0,6,0,8,4,109,2,123,0,4,0,4,0,0
2021-01-17,0,6,0,20,1,59,9,107,0,10,0,14,2,226,0,26,0,0,10,150,0,36,8,326,19,357,16,287,0,14,8,130,2,196,4,30,9,402,2,54,0,2,9,210,0,66,0,0,0,2,20,610,38,294,41,941,73,1535,182,4271,8,733,0,36,0,40,0,16,0,26,0,69,0,2,0,128,2,57,0,8,0,6,0,30,8,151,4,265,2,32,0,0,0,0
2021-01-18,0,0,0,4,0,23,2,107,0,6,0,14,0,30,0,6,0,2,2,111,0,30,2,18,5,241,6,144,0,14,0,44,0,22,0,4,4,292,0,82,0,6,1,248,2,82,0,0,0,0,8,383,0,24,2,324,3,111,77,2781,0,434,0,16,0,14,0,12,2,28,0,24,0,0,0,8,0,6,0,0,0,0,4,36,0,3,2,141,0,24,0,2,0,6
2021-01-19,0,8,0,0,0,10,2,6,0,10,0,4,0,28,0,6,0,0,4,72,4,30,2,10,14,142,2,98,0,6,0,14,0,34,3,6,0,66,0,44,0,4,6,134,0,20,0,0,0,2,1,56,0,8,4,76,10,104,90,2588,0,77,0,10,0,0,0,6,0,12,0,18,0,0,0,12,0,4,0,0,0,0,2,16,0,5,0,91,0,8,0,0,0,0
2021-01-20,0,2,0,2,0,14,0,6,0,4,0,4,0,94,0,2,0,0,10,34,0,6,0,184,5,108,0,20,0,6,0,54,2,202,4,9,0,32,0,4,0,2,1,52,0,8,0,0,0,0,3,313,4,6,4,208,9,218,56,1440,4,365,0,6,0,4,10,118,0,0,2,47,0,0,0,10,0,4,0,0,0,0,2,4,14,243,0,17,2,2,0,0,0,4
2021-01-21,0,8,0,10,2,4,0,2,0,2,0,6,4,68,22,60,0,0,10,122,4,38,0,10,15,301,10,200,0,8,0,18,16,184,0,2,0,44,0,68,0,0,7,67,0,64,0,0,0,2,25,393,0,4,28,460,4,127,128,3085,7,153,0,6,2,46,0,4,0,10,0,23,0,6,6,132,2,44,0,2,0,0,0,2,2,42,0,44,0,2,0,0,0,0
2021-01-22,0,26,0,4,13,120,37,468,0,18,0,10,0,82,0,38,10,116,4,98,2,158,0,182,24,370,4,121,0,18,0,122,4,274,4,18,24,514,0,22,0,16,5,543,0,112,0,60,0,0,4,818,2,28,58,1019,20,428,143,4430,12,1090,2,34,0,6,2,32,0,32,2,44,0,2,4,84,6,185,0,4,0,0,0,58,5,224,11,582,0,24,0,6,0,4
2021-01-23,0,10,4,14,0,20,14,132,0,2,2,96,0,80,2,2,4,12,4,71,0,20,2,88,2,148,2,220,0,6,0,16,2,278,4,16,5,135,8,108,0,0,2,209,0,60,0,10,0,0,0,515,4,148,21,523,11,362,107,3147,4,601,2,32,0,2,2,36,0,10,4,59,0,0,2,62,0,0,0,2,0,4,2,11,37,273,3,148,0,2,0,4,2,12
2021-01-24,0,22,0,2,2,48,0,22,0,8,0,14,0,2,2,32,0,28,15,127,0,48,0,8,12,233,10,277,0,8,2,90,0,386,5,38,6,238,0,34,0,0,2,129,0,32,0,4,0,2,4,711,0,2,18,653,12,346,94,2537,9,769,2,32,0,82,0,14,0,22,0,22,0,0,14,174,0,12,0,0,0,2,0,20,9,101,3,183,0,8,0,4,0,0
2021-01-25,0,0,0,0,0,17,0,37,0,0,0,6,0,0,0,10,0,0,0,59,0,0,0,4,5,82,0,43,0,2,0,12,0,12,0,2,0,51,2,12,0,10,0,34,4,46,0,0,0,0,1,879,0,0,4,196,2,37,89,1491,3,868,0,4,0,18,0,4,2,4,2,30,0,0,2,6,0,0,0,0,0,20,2,14,0,6,0,36,0,6,0,4,0,0
2021-01-26,0,0,0,8,0,12,2,56,0,8,0,10,2,116,0,2,0,0,0,46,0,42,0,0,0,123,0,68,0,6,0,30,2,16,9,151,2,62,0,50,0,14,0,105,0,16,0,0,0,0,11,223,0,2,6,180,0,47,68,2321,0,100,2,10,0,2,0,8,0,16,0,104,0,2,0,2,0,2,0,2,0,0,2,28,0,3,0,45,0,14,0,0,0,0
2021-01-27,0,2,0,6,2,8,2,2,0,10,0,2,2,100,2,74,0,0,2,30,2,22,6,114,7,96,18,82,0,2,0,34,6,290,1,6,30,250,0,10,0,0,2,60,0,2,0,0,0,2,1,575,0,0,8,334,10,226,156,2472,6,624,0,4,0,0,0,2,0,0,8,35,0,0,10,122,12,68,0,0,0,2,0,10,20,169,4,59,0,6,0,0,0,0
2021-01-28,0,6,0,0,2,306,2,9,0,6,0,2,0,0,0,4,0,0,2,88,2,212,0,6,15,191,4,126,0,14,8,295,2,226,4,16,8,116,0,24,0,0,1,222,2,24,2,4,0,6,6,608,0,6,22,444,8,286,119,3232,15,694,0,28,14,262,2,18,2,8,0,24,0,2,8,324,44,168,0,0,0,2,0,12,2,14,6,132,0,22,0,4,0,6
2021-01-29,0,0,0,10,6,43,0,21,0,2,8,116,0,2,2,42,0,2,5,75,2,34,2,128,15,205,18,210,0,4,0,92,4,278,1,5,3,89,2,56,0,2,6,118,0,12,0,2,0,2,6,886,4,100,5,597,6,271,95,2935,1,1213,0,4,0,8,0,0,0,16,0,20,0,12,2,98,4,24,0,2,0,6,0,36,2,14,0,100,0,6,0,0,0,0
2021-01-30,0,10,0,6,6,57,14,307,2,14,0,4,4,52,2,10,0,6,18,99,0,24,2,20,9,188,32,300,0,0,0,28,12,244,0,2,2,136,0,50,6,30,2,144,0,22,0,0,0,2,3,916,0,2,12,690,10,284,143,2922,4,983,0,12,0,12,2,38,0,16,4,154,0,2,12,160,0,6,0,0,0,0,0,32,3,134,5,112,0,12,0,0,0,0
2021-01-31,1,13,0,13,0,29,3,102,0,6,0,4,0,7,0,31,0,8,3,72,1,38,1,67,3,177,5,175,0,11,0,125,1,121,0,11,2,116,0,23,0,1,2,143,0,38,0,0,1,12,0,40,0,2,5,327,1,50,74,2271,0,881,0,30,0,7,0,4,0,16,0,12,0,1,1,55,0,5,0,0,0,6,0,28,3,64,11,199,0,22,0,0,0,6
2021-02-01,0,0,0,3,0,15,0,150,0,0,0,0,0,1,1,4,0,1,1,28,0,25,0,13,2,86,0,73,0,7,0,16,1,45,0,5,0,19,0,15,0,0,0,37,0,131,0,9,0,5,2,14,0,6,1,274,0,9,71,1219,2,736,0,7,0,33,0,5,0,7,1,7,0,0,0,3,0,11,0,0,0,0,0,12,0,0,0,81,0,3,0,2,0,0
2021-02-02,0,1,0,3,0,3,7,25,1,4,0,0,0,0,0,13,0,0,0,6,0,3,2,4,2,28,2,17,0,1,0,2,0,7,0,0,0,4,0,6,0,1,1,3,0,1,0,0,0,0,0,4,1,25,4,34,0,1,57,1069,0,96,0,5,0,4,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,0,5,31,0,1,0,0,0,2
2021-02-03,0,5,0,0,0,10,2,42,1,8,1,57,0,70,0,2,0,0,2,38,0,9,0,9,3,79,1,53,0,9,0,2,3,152,0,3,2,81,0,24,0,1,1,36,1,10,0,0,0,1,1,5,0,1,11,128,0,10,56,1263,5,693,2,14,0,3,0,7,0,10,0,15,1,3,2,30,3,107,0,1,0,0,2,78,7,47,2,96,0,3,0,0,0,0
2021-02-04,0,2,0,1,0,69,0,9,0,0,0,5,6,21,0,2,0,0,2,31,0,17,0,3,2,84,2,94,0,6,1,33,2,89,2,23,4,163,0,5,0,1,3,58,0,4,0,0,0,1,3,54,2,126,2,118,0,10,107,1080,2,313,0,5,0,2,0,8,0,3,0,8,0,2,3,84,4,29,0,0,0,0,1,17,0,2,9,121,0,8,0,1,0,0
2021-02-05,0,1,1,3,0,23,0,95,0,1,0,2,0,6,0,12,0,0,7,38,1,25,3,62,29,173,1,119,0,2,0,6,7,128,0,5,1,51,0,16,0,3,1,33,0,23,0,0,0,2,3,11,0,38,4,309,0,32,85,1123,8,986,3,14,0,6,0,1,0,13,4,11,0,27,0,62,4,84,0,5,0,1,0,8,0,2,4,187,0,2,0,7,0,1
2021-02-06,0,3,0,2,0,19,0,71,0,0,5,59,3,47,0,1,0,1,1,35,0,7,0,4,9,138,2,64,0,3,0,7,5,98,0,5,4,229,1,26,0,0,6,106,0,21,0,0,0,2,0,12,0,3,2,303,0,12,125,2077,4,921,0,4,0,5,0,5,0,10,3,22,0,26,1,59,0,24,0,0,0,1,1,3,7,79,0,46,0,6,0,0,0,0
2021-02-07,3,18,0,0,0,4,6,54,0,1,0,1,0,0,0,6,1,2,2,39,0,86,0,6,7,146,5,92,0,3,1,31,2,98,1,5,5,109,0,3,0,0,3,37,1,25,0,0,0,1,1,27,0,2,11,228,1,13,77,1492,3,476,0,9,3,15,0,3,0,5,0,4,0,1,0,2,1,7,0,1,0,0,0,1,0,9,12,139,0,5,0,0,0,0
2021-02-08,0,4,0,1,1,31,0,81,0,2,0,1,0,2,0,12,2,76,3,32,0,17,1,13,11,150,1,121,0,10,0,14,3,53,0,5,0,20,2,13,0,1,3,69,0,23,0,1,0,1,0,14,0,4,3,307,0,17,82,1420,0,1361,0,2,0,1,1,5,0,11,0,32,0,20,0,5,0,6,0,0,0,0,0,3,0,0,13,288,0,8,0,4,0,0
